bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-2110_ses-200211idP137_task-rest_dir-AP_bold	0.001310985915492958	0.010896379044265592	4	42.92122430406848	1.1086096943101715	1.0105922120140984	0.5250007876086861	596.6145629882812	0.07060711976459887	10	1.0060362173038229	2.887928	2.64536	2.86612	3.152304	0.0113765	-0.009118960238993168	0.07786121219396591	994	88	88	64	2.5339725680150047	0.6069999933242798	2.5	2.5	2.5	36.51191405041562	11.213483618332415	34.591705322265625	15.095572471618652	331302.0	6.560361862182617	134.03500137329107	54.7860107421875	2.0648184882046365	127.94156294007647	406.9627990722656	376.476318359375	84916.0	223.66799926757812	692.6441040039062	148.57070922851562	33.7135719001526
sub-2112_ses-180213idSA233_task-rest_dir-AP_bold	0.0005498352214212154	0.020673635839340884	5	44.53696320128872	1.2448334714432998	1.000301296371134	0.46666780163993704	6045.80908203125	0.13997578574227681	257	26.46755921730175	1.8551733333333333	1.751804	1.963352	1.8503640000000001	0.0141681	-0.02019118331372738	0.04756931960582733	971	88	88	64	5.871900497065681	0.6069999933242798	2.5	2.5	2.5	35.00940130554307	7.695484315130476	28.42975616455078	7.863028049468994	353098.0	2.176107168197632	123.57528686523423	52.67010498046875	2.8244350923331556	79.59331549912278	615.6713256835938	610.815673828125	73370.0	456.7514190673828	791.0043579101563	104.02279663085938	38.42214223521296
sub-2112_ses-200211idSA233_task-rest_dir-AP_bold	0.0007831191885038039	0.0238422853761623	5	46.92778954616753	1.2940621164213202	1.0068744503214886	0.46598937641938626	6845.74169921875	0.17574295676294993	434	36.68639053254438	1.843528	1.7629480000000002	1.9425000000000001	1.8251359999999999	0.014355	-0.016541920602321625	0.051463980227708817	1183	88	88	64	5.943949751664337	0.6069999933242798	2.5	2.5	2.5	32.314361053153185	6.2161514323523175	24.72171974182129	6.563820838928223	352791.0	2.0726964473724365	108.56001281738281	46.413848876953125	3.0503147779142807	69.01678925413833	543.6665649414062	539.3845825195312	73735.0	405.7937316894531	693.1773437500001	90.7445297241211	36.7467791272793
sub-2112_ses-220228idSA233_task-rest_dir-AP_bold	0.0004470996015936255	0.02264695920318725	5	42.45768004206543	1.2452646576156294	0.9914097474401916	0.4706762067377685	5382.1259765625	0.17213147402032128	456	36.33466135458168	1.8175346666666667	1.731296	1.912404	1.808904	0.00564992	-0.019200071692466736	0.052942708134651184	1255	88	88	64	5.914891091481634	0.6069999933242798	2.5	2.5	2.5	28.308355002806366	9.364612582218186	32.79660415649414	9.082072257995605	353731.0	1.8374502658843994	144.45777130126953	59.62891387939453	3.2269140154514595	85.24075945998193	665.5120239257812	659.6000366210938	72881.0	501.622314453125	851.051025390625	111.51439666748047	36.490890252171084
sub-2113_ses-180207idP138_task-rest_dir-AP_bold	0.00030719424460431657	0.007372893165467626	3	41.44802473797324	1.139302223786009	0.9919010611934153	0.45183733217377614	2046.2991943359375	0.14489078875666397	232	23.84378211716341	2.648872	2.3853	2.7591159999999997	2.8022	0.00951977	-0.008481086231768131	0.06301752477884293	973	88	88	64	3.295793899786605	0.6069999933242798	2.5	2.5	2.5	36.89378192004112	4.219245129004994	23.824478149414062	9.155190467834473	366668.0	5.987667083740234	91.54470825195312	42.29419708251953	0.10537290521557052	126.54612604060013	428.0364685058594	416.05242919921875	62414.0	243.58166275024413	651.7037292480469	126.23638153076172	37.954133182996884
sub-2115_ses-180306idC58_task-rest_dir-AP_bold	0.0001784829721362229	0.006117246553147574	7	37.82241545823345	1.0348629285537185	0.9865862530165284	0.4979289926555975	670.8822021484375	0.20228536438802572	501	51.702786377708975	3.2514026666666673	3.16646	3.3150280000000003	3.2727200000000005	0.00663411	-0.01928303949534893	0.1023443341255188	969	88	88	64	1.9490627143161972	0.6069999933242798	2.5	2.5	2.5	22.120394796883758	11.244214455122604	38.64664077758789	15.004128456115723	339082.0	6.699690818786621	158.61238784790052	63.627685546875	4.672140237691886	160.92507349521003	451.1777648925781	404.75439453125	77944.0	218.84041366577148	854.706576538085	207.6648406982422	37.336136003024876
sub-2115_ses-200219idC58_task-rest_dir-AP_bold	0.004989634353741496	0.013669159047619048	2	38.77081025788932	1.0991729090382973	1.046379020706384	0.5111282691516946	494.25604248046875	0.1824835089356119	420	35.714285714285715	3.238490666666667	3.109768	3.3864240000000003	3.21928	0.00733681	-0.027564367279410362	0.09692033380270004	1176	88	88	64	1.9817794304717937	0.6069999933242798	2.5	2.5	2.5	18.538676681601892	14.083461273388622	42.5667839050293	17.71683692932129	333241.0	7.407312870025635	171.67686462402344	65.2872543334961	3.0554672091508124	177.23019137802171	472.6926574707031	425.35968017578125	79641.0	222.297607421875	893.1190185546875	214.63388061523438	27.920059573603794
sub-2116_ses-170921idP135_task-rest_dir-AP_bold	0.0008358008213552363	0.02072861067761807	2	40.0176564145016	1.0316282673484056	0.9839267566187061	0.46351431704300083	1422.8433837890625	0.3056277871063542	520	53.38809034907597	2.8407466666666665	2.653884	2.890092	2.9782640000000002	0.0200945	-0.024386536329984665	0.06688202172517776	974	88	88	64	3.169863999504851	0.6069999933242798	2.5	2.5	2.5	19.868099793146406	7.008112575964046	28.81523895263672	11.310062408447266	369757.0	6.252566814422607	116.03552856445316	44.6439323425293	0.661547127808122	123.82470397521088	436.13787841796875	416.2341003417969	60747.0	260.43451538085935	684.8715881347655	131.30868530273438	22.463867922779173
sub-2118_ses-180705idC72_task-rest_dir-AP_bold	0.00024396907216494844	0.007850354577319588	6	34.38216769996903	1.0331227936532512	0.9620169260165113	0.4563553892108941	1724.2213134765625	0.11485061049759945	98	10.103092783505154	3.1592373333333335	2.978132	3.3463920000000003	3.153188	0.0159271	-0.013586516492068768	0.09450966864824295	970	88	88	64	2.1037706824060467	0.6069999933242798	2.5	2.5	2.5	66.32147155762726	6.373661375208548	28.295644760131836	10.455670356750488	348294.0	5.51443338394165	105.93850898742673	54.460655212402344	4.757066960941874	169.62497770296773	494.9900207519531	448.4031066894531	72761.0	248.8670196533203	897.4546508789062	213.14111328125	35.19765330187511
sub-2119_ses-210218idIC_task-rest_dir-AP_bold	0.00040315188172043015	0.03867201155913979	3	46.06347347386689	1.176603530847344	0.9697258694687312	0.4754991240673363	4592.48779296875	0.19442156079419404	545	36.626344086021504	1.867908	1.7483160000000002	2.017088	1.83832	0.010674	-0.02333252876996994	0.043608758598566055	1488	88	88	64	7.103118425777408	0.6069999933242798	2.5	2.5	2.5	16.35152588034135	8.545388239775638	29.85785484313965	8.220766067504883	357030.0	1.9106183052062988	144.15312805175776	53.70276641845703	3.3430457536987017	62.30564787946213	547.7162475585938	549.1236572265625	71090.0	424.30303344726565	665.6499084472656	77.3068618774414	29.75961779570207
sub-2119_ses-210218idIC_task-rest_dir-PA_bold	0.0008930256410256411	0.023726293743589744	1	54.143655530195005	1.1356615488295703	0.9622063904722816	0.49734852046447364	597.2218627929688	0.29568328415417383	517	53.02564102564103	3.1002733333333334	2.980292	2.951096	3.3694319999999998	0.0127063	-0.014053027145564556	0.06020394712686539	975	88	88	64	2.2872344417143933	0.6069999933242798	2.5	2.5	2.5	27.992722610927487	12.864424990349015	34.925106048583984	16.05640983581543	348864.0	6.691281795501709	129.37097015380854	51.71218490600586	2.7776944848737557	138.29027844988713	451.1317443847656	409.22052001953125	68508.0	245.67198867797853	811.3165222167953	178.91368103027344	23.824970691115595
sub-2119_ses-220809idIC_task-rest_dir-AP_bold	0.00020298737727910237	0.04256487328190743	3	48.29231835876492	1.1678845507368418	0.9636138176210534	0.468224524920242	5212.67919921875	0.270184861565057	745	52.24403927068724	1.8727186666666666	1.763492	1.9983119999999999	1.856352	0.01121	-0.021238259971141815	0.03422285616397858	1426	88	88	64	6.855449964965241	0.6069999933242798	2.5	2.5	2.5	17.81102430865491	7.680212215432759	27.357288360595703	7.424964904785156	358522.0	1.8520336151123047	131.86819992065446	49.89725112915039	3.0469762995812735	63.33183683261204	525.5650634765625	525.45654296875	69840.0	407.6565139770508	646.6503997802735	76.64745330810547	26.947970874607563
sub-2119_ses-220809idIC_task-rest_dir-PA_bold	0.0009872147995889002	0.020043485097636177	3	63.934723641934156	1.3905082152983541	0.993544408467078	0.5038950831914477	715.88720703125	0.24944305503202352	490	50.35971223021583	2.8699266666666667	2.734684	2.899024	2.976072	0.00748354	-0.010959054343402386	0.059440042823553085	973	88	88	64	2.669181893221414	0.6069999933242798	2.5	2.5	2.5	19.570366002710678	11.555308239426836	35.53611373901367	15.034944534301758	350598.0	6.588900566101074	138.18618850708003	53.535614013671875	1.6213132459801436	138.58064099069705	434.13421630859375	409.1048583984375	70986.0	232.76747512817383	720.6256561279297	153.2686767578125	27.43554190499708
sub-2125_ses-180330idC59_task-rest_dir-AP_bold	0.0008260927835051546	0.009647222835051546	6	30.12365990560372	1.0173275719401447	1.0036995564602667	0.4813816477638266	1141.0277099609375	0.12386980397909429	170	17.52577319587629	2.783677426606505	2.596584	2.934120279819515	2.820328	0.00550728	-0.020796114578843117	0.05348212644457817	970	88	88	64	3.1913270585958218	0.6069999933242798	2.5	2.499999761581421	2.5	28.046598541787667	7.97701233244208	28.30058479309082	12.029897689819336	357027.0	6.191752910614014	106.31186065673835	44.175819396972656	3.3459377380885735	115.7866499033266	426.771728515625	415.52166748046875	66958.0	239.7435203552246	645.8181182861327	130.2024383544922	35.08370895544067
